date,return_5d,return_10d,return_20d,dist_from_ma20,dist_from_ma50,volatility_10d,volume_ratio,consecutive_up
2016-09-07,0.004632869325153166,0.00018245066162037027,0.00380398149134642,0.0033786458122955216,0.014246788414690074,0.0032438643280029047,1.0929685502903606,0
2016-09-08,0.005198343368641556,0.003029686415973565,0.003997313834001481,0.0008885596029889429,0.010498442406778389,0.002844476795497311,1.0458949980864822,0
2016-09-09,-0.01890639561743579,-0.02030319703539507,-0.024559918852435025,-0.021864480053274803,-0.014291123381122681,0.008201723403967152,2.82980521464509,0
2016-09-12,-0.009296350737637793,-0.004372215921289557,-0.009704565118837438,-0.007348581212393828,-0.0007827341533057549,0.009700410138223483,2.009807007076728,1
2016-09-13,-0.026480402612800158,-0.023493383807257295,-0.02674716194291915,-0.020301004282777813,-0.015447691236959217,0.01041775276669244,2.0247705160114404,0
2016-09-14,-0.026756615730121447,-0.02224770630922923,-0.022068247642255123,-0.019585263719646875,-0.01624772659010292,0.010434713585783559,1.4222904307615518,0
2016-09-15,-0.014781897165905611,-0.009660395174372338,-0.014150224373935538,-0.009083859603120869,-0.00693232030118249,0.011113913816226615,1.381449169290901,1
2016-09-16,0.005475622330338714,-0.013534297569126053,-0.020159827424000687,-0.011910829222339162,-0.011219577951051211,0.011145141402726043,1.515659427217028,0
2016-09-19,-0.008560090061526249,-0.017776863199606252,-0.01854095639874742,-0.010802195892687317,-0.01120182052758048,0.010977238204548162,0.7816957510059825,1
2016-09-20,0.005946735868866737,-0.0206911387039731,-0.018450234282654576,-0.009835534599617921,-0.011255873078816255,0.010873703864288464,0.6758576049393807,2
2016-09-21,0.01764136563474894,-0.009587273336616242,-0.009406571879359338,0.0017760189775617764,-0.00031721337946556937,0.011661384314233178,1.0411933782818634,3
2016-09-22,0.013921750501542096,-0.0010659365486467287,0.0019605204138450905,0.007989069485983482,0.005670870792498267,0.011862599513365527,0.7222349273759182,4
2016-09-23,0.012279010553836844,0.01782186810855868,-0.0028431698265831695,0.0026092283188699577,7.187886523611488e-05,0.008763352034349838,0.6920916454242497,0
2016-09-26,0.0038891184320573036,-0.004704262833507333,-0.009055910701938341,-0.005062009924986073,-0.007984498568262497,0.00803819403865351,0.8574989669943662,0
2016-09-27,0.010074402675734229,0.016081048356350047,-0.007790133691966128,0.0015083342683741936,-0.0018487888600557142,0.006576477973282805,0.7464702574898632,1
2016-09-28,0.003799396165776958,0.021507788337477685,-0.0012184169300448744,0.006541235468556318,0.002962934377574725,0.006613468796992828,0.8198410327571564,2
2016-09-29,-0.01151131842491182,0.002250174373574776,-0.007431958374457648,-0.002192948435682863,-0.005990082313046328,0.006841525275363209,1.177557768399185,0
2016-09-30,0.0014352681551379476,0.013731902381799443,1.175315964796475e-05,0.005336143969487639,0.0014073664021425805,0.007028740850107564,1.0681275349174282,1
2016-10-03,0.0071882426382685605,0.01110531699726458,-0.006868963903390424,0.003267255003867121,-0.0009659880696651853,0.007124996984000267,0.7596266452971142,0
2016-10-04,-0.004128888754375559,0.005903917833443684,-0.014909379653318067,-0.0010928172079015617,-0.005977902426320108,0.007392451570323281,1.0605429765434593,0
2016-10-05,-0.004662318364394125,-0.0008806361931343876,-0.010459466629856862,0.003859975879594099,-0.001576201980856917,0.006571518302271447,0.6448818591153306,1
2016-10-06,0.005124066367913294,-0.006446236816589956,-0.007505302085812682,0.0049400291890306924,-0.0009138544865994789,0.006196142523604541,0.5600768920420315,2
2016-10-07,-0.005825224844342336,-0.004398317448919942,0.013345164426164624,0.000833641365424382,-0.004281102758418556,0.006050039780861019,0.8489424042326333,0
2016-10-10,0.001760775439835438,0.008961674959197197,0.0042152540512532255,0.0058336827544541135,0.0008925169309514878,0.005622195142724085,0.5187985304360053,1
2016-10-11,-0.005822561791381187,-0.009927409835854717,0.005993995362871596,-0.007163102027295758,-0.011526620760046761,0.006700910511125105,1.339450384918579,0
2016-10-12,-0.008903988294223342,-0.013524793430476967,0.007692106512589891,-0.006237434073019388,-0.010160236661944232,0.006435457435406528,0.7832012227787553,1
2016-10-13,-0.012836969100088358,-0.007778680213806677,-0.005546009227109239,-0.009218760066738812,-0.013211924429645075,0.005904490251010418,1.09386505497385,0
2016-10-14,-0.008928500568111786,-0.014701714889121975,-0.0011716950210249877,-0.008649606108756251,-0.012500973210933448,0.0051789295847597654,1.0422173840227769,1
2016-10-17,-0.01748675036840419,-0.01575676516913993,-0.004826432043930073,-0.011855098434764419,-0.01550069938491271,0.005211299954643104,0.6587336234175606,0
2016-10-18,0.0013121329694711914,-0.00451806879720329,0.001359174729295809,-0.005733974290819789,-0.009037270839957564,0.005582916714185937,0.8653917165241716,1
2016-10-19,0.0026669115633493057,-0.00626082288021601,-0.007135945566123181,-0.002725077016054309,-0.006136066670563762,0.005438522120711048,0.7677812401963013,2
2016-10-20,0.004084035572963884,-0.008805360165578313,-0.015194835545285557,-0.003821683876397986,-0.007745891652963697,0.00543029166401166,0.8514622695913311,0
2016-10-21,0.004035048777519368,-0.004929478725894887,-0.009306114762520634,-0.0028892616911481866,-0.006953005411322332,0.0053657116948456225,1.0209710301557366,1
2016-10-24,0.01181836041625628,-0.00587505467051086,0.003033969958361693,0.0011996941263481763,-0.002500836081616479,0.005260654229323405,0.7012124140849652,2
2016-10-25,0.002152162693916715,0.003467119587014178,-0.006494709765930695,-0.0018294277371072572,-0.005490521184150853,0.0033810997645133153,0.7812189893989054,0
2016-10-26,-0.0025200241324976336,0.00014016674935279916,-0.013386522407455081,-0.003159758317242978,-0.007199083474961039,0.0034387666445073687,0.8949460500223129,0
2016-10-27,-0.003319353840210204,0.0007511253735910106,-0.007033397604297331,-0.005467695310902377,-0.009468928476704159,0.0033788154755192697,0.9411389897322027,0
2016-10-28,-0.006729569362725951,-0.0027216747258369534,-0.017383376329118794,-0.0075367479286466066,-0.011917316623747724,0.003505056631610699,1.6897613689951947,0
2016-10-31,-0.010889353453945483,0.0008003126584918974,-0.014969062849269688,-0.006740959527928728,-0.01142116631783896,0.003319222555928601,0.7462358007698691,1
2016-11-01,-0.014754548500124698,-0.012634139995055471,-0.017095126878567624,-0.013091156259786704,-0.0179971350887899,0.0032741468296395813,1.4927796747616577,0
2016-11-02,-0.018714254690623933,-0.021187118449679465,-0.027315292533939828,-0.017677929454279966,-0.023168297756178884,0.00326699089606132,1.2334148879293747,0
2016-11-03,-0.020593909392703114,-0.02384490476068568,-0.0324403019517322,-0.020568441439643894,-0.026916337175993687,0.0033535873937184813,1.0454003404101366,0
2016-11-04,-0.01877290928360731,-0.02537614505116903,-0.030180532609888955,-0.020156073745171532,-0.027258127232808578,0.003238970580731936,1.2682205129441833,0
2016-11-07,0.0028229842034330765,-0.008097109723298579,-0.013924593431511867,0.002165155586345916,-0.0055194160365018355,0.008315937820648057,1.2344762738492387,1
2016-11-08,0.014691416229608789,-0.00027989748381129775,0.003186251665154405,0.006517957869914996,-0.0007463652793446207,0.008416688403750785,1.216627646735518,2
2016-11-09,0.0316583768983385,0.012351659279347338,0.0124935573206304,0.016551150654651205,0.009897194726953641,0.009005852118108388,2.664522777618252,3
2016-11-10,0.03898798705287998,0.017591162587406117,0.018355501129567298,0.018152580497909427,0.01235735430562405,0.008902841825446435,1.7121158848749234,4
2016-11-11,0.03773649240167498,0.018255159369529705,0.015483800037820572,0.015019547528416452,0.010012201439679742,0.008866687636652566,0.9966864904979323,0
2016-11-14,0.016138674787283147,0.01900721821470497,0.019822742590537068,0.014815179893460574,0.01087016345734279,0.008853105542208198,0.920914989118296,1
2016-11-15,0.019475757678412142,0.03445330037046146,0.021383872555233774,0.021639839252599567,0.018724454593178518,0.008388938916359367,0.8860344533399844,2
2016-11-16,0.00688579121899191,0.038762161090984515,0.01675378414290485,0.018864879710935045,0.01681467767476254,0.007962430061281766,0.6346234426723787,0
2016-11-17,0.009543059363346318,0.048903111091129325,0.023892116303974253,0.02288059074106123,0.021891494988511118,0.007393964478944617,0.6763022938662008,1
2016-11-18,0.00961151913571956,0.047710716556228494,0.02112385744123335,0.019515686212452425,0.019006669169720013,0.007502770113372542,0.837020237528548,0
2016-11-21,0.01643655155233814,0.03284049049974902,0.024477467721507162,0.025955128389809245,0.026232487711627103,0.004622912207120106,0.6983559708931054,1
2016-11-22,0.01053682627951713,0.03021779663324886,0.0299294412641935,0.026425966210144786,0.02743025634561408,0.004616160985452638,0.6501053339557135,2
2016-11-23,0.01298937929142574,0.01996461266428251,0.032562868036903225,0.025324080189386488,0.027164322491041355,0.003796544088046266,0.5509631847544685,3
2016-11-25,0.01155287930633242,0.02120618848271638,0.039170392579581215,0.02714147426713758,0.030278614815568785,0.003834184489758797,0.3757230207546336,4
2016-11-28,0.00906162711919034,0.01876024225736672,0.037357872839115736,0.020440854026130415,0.024763966483343627,0.0041970350943372915,0.7845871015919518,0
2016-11-29,0.0034525367646107696,0.019945836115466964,0.03933216918969351,0.020456893976127703,0.026047300637028002,0.0041797799185020745,0.7129358624284033,1
2016-11-30,-0.000906604503798869,0.00962066904155745,0.04440543321227253,0.01581003209864251,0.022924038402783422,0.0038325685277117464,1.161346246360792,0
2016-12-01,-0.005119783686722723,0.007803092792506128,0.04686771862332151,0.009789037536370608,0.018809913641699844,0.004018286478084258,0.8204531532153874,0
2016-12-02,-0.00830626559601666,0.003150652426398448,0.052207840223145396,0.007768824847820395,0.01908367326438374,0.0037159088452367473,0.782580930898454,1
2016-12-05,0.0023584498703212997,0.0114414483828158,0.05969804463982942,0.010937383679399651,0.024730823003747734,0.00398998637734195,0.7250072006108896,2
2016-12-06,0.0035760951902170657,0.007040978554945898,0.040112698244037626,0.012160224108814736,0.027266010617721635,0.003406125161059194,0.6574690569581457,3
2016-12-07,0.019148738277721122,0.018224773441557485,0.04899328257235025,0.022950275883970663,0.039833023930735775,0.0052023728315532865,1.213290658164502,4
2016-12-08,0.025413028406463756,0.020163135511475305,0.04053029736634195,0.02341136080553342,0.04155864474404711,0.0051853154144459275,1.196546787072849,5
2016-12-09,0.031090265344642543,0.02252575574722271,0.04420962965203046,0.027353686874596092,0.04670410021452863,0.005320592815580485,1.112170552246013,6
2016-12-12,0.023755287390125668,0.026169762914911576,0.04542095626438014,0.023892038712936516,0.04454220720286047,0.004909025711732418,1.2880342573141856,0
2016-12-13,0.02733384220037771,0.03100768581221769,0.05157199614721519,0.028127041897323093,0.05035173614982955,0.005064648171311143,1.3810064687391774,1
2016-12-14,0.005699081349435309,0.02495694984434027,0.034817721440636884,0.017894744427403752,0.04060708197096869,0.006016150831412476,1.726451723113353,0
2016-12-15,0.007372894417517983,0.0329732903992519,0.041033676836417676,0.020030929889820758,0.04381623127059982,0.005621392431991909,1.4615307429642272,1
2016-12-16,-0.0006336037928639238,0.03043696264173512,0.03368351135833314,0.01635012442086283,0.04076058475372645,0.005806185917403123,1.7411135922115042,0
2016-12-19,0.002693454910068782,0.026512726095655248,0.03825751846558245,0.016655473825795405,0.04189457585254787,0.0057125520475275506,1.003311364739499,1
2016-12-20,-0.00011208489853453685,0.027218693590913556,0.034451318383726726,0.018845670472516785,0.044802829600026024,0.005723855418131237,0.988165341056613,2
2016-12-21,0.00540423208999119,0.011134112597738666,0.029561802718862884,0.014530711780753039,0.04059018159826556,0.004620295208826069,0.7467554121183441,0
2016-12-22,-0.0004477092172529007,0.006921884287476532,0.027224586689835073,0.011420948765693278,0.03755689269344378,0.004674996891972707,0.6183448089716207,0
2016-12-23,0.0029773049119601325,0.0023418146874114587,0.024920321580288007,0.011655930034326604,0.03774319937581791,0.004303390795562948,0.4038940582906894,1
2016-12-27,0.003281233151864571,0.005983525915477239,0.03230987628499227,0.012559097436931798,0.03894254461722175,0.004326103056876719,0.478579226717579,2
2016-12-28,-0.008833920192695466,-0.008945014942181584,0.021785306657123416,0.0031167834370204994,0.02910247491607707,0.004569974807587551,0.7211783510799054,0
2016-12-29,-0.006289651820944653,-0.0009194104691591098,0.02401459369421599,0.001715223094705152,0.02775207641358672,0.003766908783597405,0.5685768193915869,0
2016-12-30,-0.008208620553239121,-0.008652654695409323,0.024035329207846345,-0.003113705126241598,0.023010937279224836,0.003601593670834697,1.2507911520866992,0
2017-01-03,-0.0020822568585552315,0.0008888485398319546,0.03135286503136814,0.0029812073718688864,0.029648354211457662,0.00445709395870352,1.038612173644374,1
2017-01-04,0.0013699991127029687,0.004655727551074129,0.03129188967606722,0.0074062321139372845,0.034463794607155616,0.0047991133931146995,0.889615192883702,2
2017-01-05,0.008912653865649878,0.0,0.027218693590913556,0.005265111590965124,0.032438033670907,0.004658205597015701,0.8763284923150613,0
2017-01-06,0.012747861518166648,0.006378030086811037,0.017583156389687993,0.007982962475159405,0.03478256497932907,0.004668764279722579,0.818002294090411,1
2017-01-09,0.013108038274848743,0.004791818809213977,0.01174687151201459,0.004070325059153831,0.030056124939893073,0.004782747146814162,0.5532565259699849,0
2017-01-10,0.005416470571249832,0.0033229352296986203,0.0056725316156363,0.003786078221896088,0.028695550702843818,0.004771961407109524,0.7625402415722952,0
2017-01-11,0.0022946900222362565,0.0036678328582335773,0.009673305346671768,0.006137500555044177,0.03012335324976634,0.004790335348448007,0.9074602103314071,1
2017-01-12,0.0005743824042578893,0.00949215554146332,0.00046223312612969636,0.003589236221869466,0.02612082785116827,0.00389976248008433,0.8975516571825932,0
2017-01-13,-0.0007041009524576536,0.012034784784272334,0.011104309407988344,0.0053374471403537125,0.026868851682959032,0.0038967674583266017,0.8213971159771148,1
2017-01-17,-0.000927446508913965,0.012168434761598013,0.0034104908020129443,0.001624661940831244,0.02161150746231661,0.00387871847274416,0.8369824416388678,0
2017-01-18,0.0012805067585206498,0.006703913156944408,0.00759872046019705,0.0034584282363040566,0.02209765590697122,0.0031979398056277866,0.8047516703392847,1
2017-01-19,-0.005239734792998441,-0.002957068337910873,0.0016848919086320802,-0.0003428536960370788,0.016608348588010698,0.002868287415966581,0.9956383051870985,0
2017-01-20,0.0009267697428521071,0.0015016844673430008,0.0015016844673430008,0.0032542552383627832,0.01898232703899109,0.003118507119090114,1.8756215777376393,1
2017-01-23,-0.003964020092069309,-0.004665329974204657,0.001682944497666039,0.0005594778631976732,0.015117738439936232,0.0029737355323751786,1.0843178563958078,0
2017-01-24,0.005966976657098,0.00503399609651467,0.009849936902909473,0.006480724896963746,0.020482562669653155,0.003486117144067866,1.3422284926310757,1
2017-01-25,0.012436784323720307,0.01373321646862169,0.017101786287140985,0.01432675585746537,0.02803215149472248,0.004320698504199977,1.1475862012727218,2
2017-01-26,0.015138755101972157,0.009819697247143155,0.013523547113597711,0.01258174114525634,0.02565491879896982,0.004349428798288261,0.805587490690079,0
2017-01-27,0.00983505381885763,0.010770938392008267,0.02036533335601587,0.009973046668901213,0.022795956701132745,0.004275030792427374,0.8044689982679513,0
2017-01-30,0.00619069839302222,0.002202138248138974,0.014263425292292853,0.0030016550129090313,0.015495869038032056,0.004816764483069293,1.0522722803831805,0
2017-01-31,-0.00030780744578740027,0.00565733253146683,0.01789460817489852,0.0020300417537263034,0.014416292444319169,0.004638493392575414,1.0237502011085338,0
2017-02-01,-0.008494686153976416,0.0038364515901492258,0.010566083985384722,0.0019011630753603902,0.013921125631157171,0.004602735557986338,1.0763143623104348,1
2017-02-02,-0.0068027535920162086,0.008233016289307393,0.00525160235960187,0.00229905596213209,0.013636696758656567,0.00437224672201527,0.9535129971954172,2
2017-02-03,0.0016159686352650304,0.011466915592620142,0.012985819748996708,0.008555610058632744,0.019672680134453533,0.004710435115741636,1.1011489368478034,3
2017-02-06,0.006064611835794764,0.012292854411563026,0.007570174215203673,0.006371951429018656,0.01697776541530422,0.004644920162308481,0.7973867725505426,0
2017-02-07,0.006197270094173257,0.00588755508250749,0.010951189108325377,0.005867778553389724,0.016161677953177068,0.004277916583755526,0.7933179173843536,1
2017-02-08,0.00711746369583377,-0.0014376830784510464,0.012275789377241164,0.006571002220490017,0.01667921628982231,0.0032464223663669443,0.7121060247545853,2
2017-02-09,0.012424855266175872,0.005537578445367286,0.015411653036326411,0.011765015138954487,0.021676469221177316,0.0037420554745409276,0.9163127840979542,3
2017-02-10,0.009462007594728039,0.011093266537492763,0.021983689819942587,0.014649403749448625,0.024628541767330023,0.003799555571269644,0.9210572027114415,4
2017-02-13,0.01677369877362267,0.022940036581529988,0.025192691961638758,0.018894439225804045,0.02895893669070566,0.0030124405767012015,0.7739722396064028,5
2017-02-14,0.020791180980209933,0.027117299638494297,0.03292804375137148,0.021299903202918507,0.03166373479328231,0.002932263462861419,0.9905047550050724,6
2017-02-15,0.024777474322477788,0.03207129079227622,0.03603078233698365,0.024802096956745113,0.03553846655936398,0.002910904701527541,1.182524201599135,7
2017-02-16,0.0178667489275115,0.03051359596318881,0.03899783118510647,0.02196599731372683,0.03328925141537653,0.0030891217029579334,1.1403363371972708,0
2017-02-17,0.01546358777160961,0.02507191195127434,0.03682632504198513,0.02171950717613176,0.03358116107980929,0.0027905131049995495,1.0767994811552664,1
2017-02-21,0.015981597348844634,0.033023366622318306,0.04572217247194921,0.02549997357926674,0.038530538489834475,0.002536565127784613,1.2286734821090322,2
2017-02-22,0.01104010782154674,0.03206082568151536,0.03813714064121343,0.0226647415365846,0.03647507263944442,0.0026807398575326357,0.8783261644483163,0
2017-02-23,0.006470407105192422,0.03140820177357506,0.029925363654909498,0.021837966880984085,0.03615349677255455,0.0027362909140516713,1.062467463527825,1
2017-02-24,0.00860587141874114,0.026626379290193736,0.032311403399596594,0.021498806287857285,0.0363948316342578,0.002593735379323581,1.1546217786618462,2
2017-02-27,0.008592704455621547,0.02418916626677614,0.03555076967298598,0.021301922706996608,0.03704464356605715,0.002569150519595451,0.7938711306869932,3
2017-02-28,-8.452156757243756e-05,0.01589572499161207,0.03920041008593955,0.01659230398159537,0.033168778245302746,0.002777994648865908,1.3457422512733017,0
2017-03-01,0.014812947077778915,0.026016591432219238,0.053839390776153406,0.02811488694750759,0.04632322685162428,0.00480482295474853,1.9700021422512974,1
2017-03-02,0.0077397321198324764,0.014260218442725403,0.04678885284743961,0.01931288004602472,0.03853476176861455,0.005440553639156405,0.9332392999682282,0
2017-03-03,0.007096346312569279,0.015763287975219198,0.04675787853873503,0.017636341856481212,0.03802215080647674,0.0053914937187057276,1.0802154624923193,1
2017-03-06,0.002530209189103294,0.011144654984497793,0.03649598474427074,0.012796733352930053,0.03391273763912318,0.005580712380883265,0.7422307900054945,0
2017-03-07,0.002241019833305824,0.002156308851224198,0.03525088405128729,0.008038662524504034,0.029818562857474515,0.005434863268101495,0.8681177988904059,0
2017-03-08,-0.013429218380558439,0.0011848023960534526,0.03328361382065581,0.004539357329272689,0.026908954989197778,0.005465517300262209,1.0284561218320167,0
2017-03-09,-0.005917482790834927,0.0017764495973726646,0.033240446458342676,0.004188853143298781,0.027217111202560124,0.005475263051852334,1.1631830183609035,1
2017-03-10,-0.0030618805873980914,0.0040127375601552995,0.03074596152261755,0.0061952011564855025,0.029796361960400912,0.005568973465249429,1.04098367680279,2
2017-03-13,0.00042073636223882716,0.0029520101023521317,0.027212583032315107,0.005362656617219601,0.02912052999491589,0.005554757931726086,0.7310089201861151,3
2017-03-14,-0.0004217730965141442,0.0018183015349173548,0.017742929747680325,0.0006420707951982466,0.024070249023188234,0.0056334644872325385,0.7622237874671488,0
2017-03-15,0.010103130646646141,-0.0034617648816934743,0.022464763227964424,0.00818305606501602,0.03155659574627186,0.004266264838268146,1.2038923536412645,1
2017-03-16,0.006839581392100724,0.0008816254960812842,0.015154416110965574,0.005445251089252227,0.028352384476006284,0.0037870144747223066,0.9868592804092297,0
2017-03-17,0.0015618150097225225,-0.0015048476687348211,0.014234718959323267,0.0029729025707960744,0.02553078498290004,0.0038245380893962154,1.118100118855007,0
2017-03-20,-4.169178888036029e-05,0.00037902703210690447,0.011527906142107192,0.0013011315745826602,0.02340072779910308,0.0037143363565645504,0.6703898353195542,0
2017-03-21,-0.00908895722135361,-0.009506896840236423,-0.007371087794816433,-0.011192206388579923,0.009605800577712388,0.0054899901793084875,1.637158999214952,0
2017-03-22,-0.015278405430612874,-0.005329634510104708,-0.0041511466777889305,-0.008660746894949445,0.011212571367781895,0.005572768758962626,1.185765904168499,1
2017-03-23,-0.014390978494495665,-0.007649825371120134,-0.005886965302947855,-0.009428217019099287,0.009388358216865922,0.005538312471797926,1.201462211398206,0
2017-03-24,-0.01337384181454937,-0.011832914271710404,-0.007867659091099433,-0.009758908169656124,0.007982034855280547,0.0053347859725821406,1.3223490289914455,0
2017-03-27,-0.013304025484035198,-0.013345162604293859,-0.010432547556767258,-0.010258985038783721,0.006247537353795746,0.0053030334825275565,1.0095578681520623,0
2017-03-28,0.00680267653102562,-0.002348109926309294,-0.0005340779632750925,-0.0030304381263991428,0.01276233446471694,0.00585577823870069,1.08133083508675,1
2017-03-29,0.005378396282960329,-0.009982182466630185,-0.013409391379618052,-0.0014210552289047043,0.012813964715607199,0.00500288076184278,0.754643754717635,2
2017-03-30,0.009656973451556583,-0.004872978340202394,-0.003995648986067635,0.001959735645753115,0.015120167635952857,0.005154173873266076,0.696881627928571,3
2017-03-31,0.008038929254382987,-0.005442423928372908,-0.006939081578146933,-2.3176655039897994e-05,0.011817722938877204,0.0051730669117639235,0.9102314702910125,0
2017-04-03,0.007319575701572711,-0.006081829604128508,-0.005705107749846339,-0.0014762457376197241,0.009228819989606245,0.00518481097106636,1.036769809385314,0
2017-04-04,0.0006798812795076881,0.007487182822957239,-0.002090893892001011,-0.0007353569960411039,0.008979720955367075,0.0028952265672176924,0.6879355433993551,1
2017-04-05,-0.0032267181315920324,0.002134323582563047,-0.0032066860921629026,-0.0035460571021641647,0.005276985453231561,0.0030530935485772,1.3012519876723798,0
2017-04-06,-0.003597172663841186,0.006025062986799945,-0.001670853064019151,-0.0006613127549463897,0.007510718000220189,0.0031174355339699347,0.8376559523226798,1
2017-04-07,-0.002290772469317637,0.005729741427246582,-0.006170972383571449,-0.0013706468052266268,0.005892673897986747,0.0031326985847013665,0.9057453837443387,0
2017-04-10,4.2546849951641263e-05,0.007362433976413563,-0.006080981506458971,-0.00047039854193414385,0.0058583327442789926,0.003082114653588461,0.8178564924955967,1
2017-04-11,-0.0017835131704753149,-0.0011048444681839298,-0.0034503600982304095,-0.0014871830736147122,0.003932369593888027,0.0020894176396288214,1.0471358799419899,0
2017-04-12,-0.0031946669208968714,-0.006411076762810941,-0.016329262691387125,-0.005041720378837087,-0.0011056115672426342,0.0024412499795504984,0.9819272014359883,0
2017-04-13,-0.012444857872083048,-0.015997264233381436,-0.020792288251472058,-0.010465258556381673,-0.008090753760220188,0.0026649900622080238,1.1044309392961567,0
2017-04-17,-0.00267871665202013,-0.004963352790978259,-0.01037876404935656,-0.00117549949212454,3.2779036332852504e-05,0.004222435442539338,0.8234854436060229,1
2017-04-18,-0.006246344603457077,-0.006204063515792058,-0.012248161062764273,-0.00354055698938719,-0.0034204697835606823,0.004281302847374822,0.9837265591502387,0
2017-04-19,-0.0068919733484013035,-0.008663194593639179,-0.0012408746924352787,-0.005311416702112383,-0.005719203932899585,0.004272495536387673,0.8434909994652358,0
2017-04-20,0.005597907668283941,0.0023853572969330106,0.004524772003827726,0.0025583297392689224,0.0017428882236003647,0.005038743136955978,1.1400902653667295,1
2017-04-21,0.00894603092626678,-0.0036101590292129115,0.002393152522043751,-0.0007559442912129104,-0.0019884979268711108,0.005056917989740542,1.3512226941194228,0
2017-04-24,0.011084673425905578,0.00837626407459724,0.01415399932911754,0.009522126388079864,0.008338313244066139,0.0061827971301257134,1.4532213730631216,1
2017-04-25,0.020010800176938126,0.013639461219784987,0.0211023148289029,0.014331393721009866,0.013511826312877163,0.006376307915898832,0.9411565339982848,2
2017-04-26,0.021247490970206506,0.014209080480318104,0.013088537188167493,0.013030404831264938,0.01230369111181681,0.006353662161226726,1.0450054654516832,0
2017-04-27,0.013852036875558138,0.01952748696728901,0.012991217986546122,0.013221481024415834,0.012644433321559106,0.006029232305711959,0.7102809380880378,1
2017-04-28,0.014876712493174127,0.023955830949486057,0.007575338958475397,0.010629106005580561,0.010079240694065492,0.005487587710431899,0.7827384758450875,0
2017-05-01,0.006366494881310691,0.017521738823843336,0.012471419461570932,0.01254443082079678,0.012197578609686151,0.005000940083691784,0.827499625424421,1
2017-05-02,0.0009223635314690171,0.02095162094072589,0.014617572237858978,0.012187563951821618,0.012175788354830951,0.004754335756507373,0.722467826806774,2
2017-05-03,0.0003354011730922757,0.02159001857669529,0.012739785450845975,0.01031564969328315,0.010688024597928225,0.00470088521464821,0.9113749690108436,0
2017-05-04,0.0006707563506134218,0.014532084567874692,0.01695210607877118,0.010650118680905919,0.011574579147298564,0.004204332215429016,0.7891675905958878,1
2017-05-05,0.006804625179086754,0.02178256812467394,0.018093770560466238,0.013715009626708423,0.01518855013896119,0.003925306537557183,0.799746150415553,2
2017-05-08,0.004105834707327061,0.010498469364285334,0.018962671390656993,0.012590814660818015,0.014679971152116666,0.002440430104126594,0.634775554626871,0
2017-05-09,0.002806179771347672,0.0037311316207004896,0.01742148346553196,0.010785902039968575,0.01346053673886564,0.0018308786546497216,0.6810985318175592,0
2017-05-10,0.005828814302070828,0.006166170466317844,0.020462866559047166,0.011574092798003512,0.014900436529556728,0.0018438370296578206,0.736439605090369,1
2017-05-11,0.0025967660924286484,0.0032692642403895356,0.022860591722525525,0.008370203808521324,0.012772572410510044,0.0020217925891201183,0.8571657144710865,0
2017-05-12,-0.003004001003389156,0.0037801830748318554,0.027826571451016635,0.005314945626925339,0.01093089261178355,0.001957112546047409,0.7614677894846862,0
2017-05-15,0.002670571051529569,0.006787370682168392,0.024428036042405177,0.009651219451126673,0.016264614447930745,0.002482232057777979,0.8785726346437901,1
2017-05-16,0.002672951052314243,0.005486631604834535,0.02655320637118641,0.0074126083843178555,0.015042341409471898,0.002532863476650138,0.7439555733004247,0
2017-05-17,-0.016884136104230674,-0.011153736296162231,0.01019547290669931,-0.010956945722850825,-0.002955787674992514,0.006341962294574502,2.3250680171195044,0
2017-05-18,-0.01090317752244252,-0.00833472443170391,0.006076239215879298,-0.007270224786387813,0.0009563495185850813,0.006517622590536439,1.4315977462248906,1
2017-05-19,-0.002803346137332685,-0.005798925886112527,0.015857326740397193,-0.0015920087261720188,0.007255822718037829,0.006771313197283258,1.5333613355133349,2
2017-05-22,-0.0032459888674012394,-0.0005840864597744799,0.009908250890706904,0.0029836241359394795,0.01212544305645146,0.007004272808291792,0.8462399491789431,3
2017-05-23,-0.00012511517449187437,0.0025475014510849547,0.006288138135003507,0.004887294035479953,0.014084686372413056,0.007030397981345317,0.6839683540641275,4
2017-05-24,0.020312076301635118,0.0030849883365680064,0.009270181366855645,0.00676590972834146,0.016043886774559847,0.007045326992444617,0.6821924790008014,5
2017-05-25,0.021075000338156125,0.009942038345741144,0.013243805736570913,0.010909233841754238,0.02056845416061297,0.007119881219519659,0.9269283852169913,6
2017-05-26,0.014267021225457865,0.011423679689281485,0.015247046364726957,0.009933789137588776,0.01999038453648717,0.0070734452844689955,0.6829472481070069,0
2017-05-30,0.00826662309599957,0.004993800862057585,0.011815066321789747,0.008462442534968164,0.018720109145460226,0.006922421795386759,0.5278166475930723,0
2017-05-31,0.005790251406677438,0.005664411783870449,0.011182121929421251,0.007649776889662346,0.01806551946471945,0.006910260513517003,1.3417635224376607,0
2017-06-01,0.011429367961363734,0.03197359845710945,0.020463237075317275,0.014630014333717415,0.02532914047995429,0.00301793700134609,1.0110891831476436,1
2017-06-02,0.009968849755551457,0.031253943605677126,0.022658726166615795,0.016860296651288537,0.027885214133822958,0.0030035410720979437,1.2745640549795823,2
2017-06-05,0.009433056371271675,0.023834659212199183,0.017897517903794347,0.015203874445275167,0.026266944214865084,0.002960579581271091,0.6506309251579678,0
